bird_id,date,season,walk,start_time,end_time,lat,lon,order,family,species,trophic_guild,behavior,broad_behavior,mesohabitat,photo_id,time,distance,transect,transect_start_lat,transect_start_lon,transect_end_lat,transect_end_lon,notes
775,5/9/2019,flower,23,12:00,14:00,34.78289,-115.66273,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Flying on Plant,Active movement,cactus canopy,no photo,12:11,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
776,5/9/2019,flower,23,12:00,14:00,34.78288,-115.66272,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Foraging,Foraging,cactus canopy,no photo,12:14,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
775.2,5/9/2019,flower,23,12:00,14:00,,,Passeriformes,Troglodytidae,Rock Wren,,Calling,Vocalization,rock,no photo,12:15,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
776.2,5/9/2019,flower,23,12:00,14:00,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,12:20,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
777,5/9/2019,flower,23,12:00,14:00,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,12:21,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
778,5/9/2019,flower,23,12:00,14:00,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,12:21,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
779,5/9/2019,flower,23,12:00,14:00,,,Passeriformes,Troglodytidae,Canyon Wren,,Singing,Vocalization,no visual,no photo,12:23,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
780,5/9/2019,flower,23,12:00,14:00,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,12:35,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
781,5/9/2019,flower,23,12:00,14:00,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,12:41,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
782,5/9/2019,flower,23,12:00,14:00,,,Accipitriformes,Accipitridae,Red.tailed Hawk,,Calling,Vocalization,no visual,no photo,12:49,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
783,5/9/2019,flower,23,12:00,14:00,,,Passeriformes,Corvidae,Common Raven,,Calling,Vocalization,no visual,no photo,12:55,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
784,5/9/2019,flower,23,12:00,14:00,34.78171,-115.66255,Apodiformes,Trochilidae,Costa's Hummingbird,nectarivore,Singing,Vocalization,air,no photo,13:03,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
785,5/9/2019,flower,23,12:00,14:00,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,13:10,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
786,5/9/2019,flower,23,12:00,14:00,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,13:10,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
787,5/9/2019,flower,23,12:00,14:00,,,Passeriformes,Troglodytidae,Canyon Wren,,Singing,Vocalization,no visual,no photo,13:29,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
788,5/9/2019,flower,23,12:00,14:00,,,Passeriformes,Corvidae,Common Raven,,Calling,Vocalization,no visual,no photo,13:45,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
789,5/9/2019,flower,23,12:00,14:00,,,Passeriformes,Corvidae,Common Raven,,Calling,Vocalization,no visual,no photo,13:45,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
790,5/9/2019,flower,23,12:00,14:00,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,13:45,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
791,5/9/2019,flower,23,12:00,14:00,34.77857,-115.6624,Passeriformes,Tyrannidae,Say's Phoebe,,Sitting on Plant,Inactive,shrub,no photo,13:47,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
792,5/9/2019,flower,23,12:00,14:00,34.77962,-115.66238,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,shrub,no photo,13:47,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
793,5/9/2019,flower,23,12:00,14:00,,,Columbiformes,Columbidae,Mourning Dove,,Sparring,Terriotial or mating behavior,no visual,no photo,13:53,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
794,5/9/2019,flower,23,12:00,14:00,,,Columbiformes,Columbidae,Mourning Dove,,Sparring,Terriotial or mating behavior,no visual,no photo,13:53,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
795,5/9/2019,flower,24,14:00,16:00,34.77894,-115.66354,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,shrub,3-Jan,14:05,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
796,5/9/2019,flower,24,14:00,16:00,34.77894,-115.66354,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,shrub,3-Jan,14:05,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
797,5/9/2019,flower,24,14:00,16:00,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,14:10,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
798,5/9/2019,flower,24,14:00,16:00,,,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Singing,Vocalization,no visual,no photo,14:15,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
799,5/9/2019,flower,24,14:00,16:00,,,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Calling,Vocalization,no visual,no photo,14:23,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
800,5/9/2019,flower,24,14:00,16:00,,,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Calling,Vocalization,no visual,no photo,14:23,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
801,5/9/2019,flower,24,14:00,16:00,,,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Calling,Vocalization,no visual,no photo,14:23,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
802,5/9/2019,flower,24,14:00,16:00,,,Passeriformes,Troglodytidae,Canyon Wren,,Singing,Vocalization,no visual,no photo,14:23,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
803,5/9/2019,flower,24,14:00,16:00,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,14:25,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
804,5/9/2019,flower,24,14:00,16:00,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,14:25,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
805,5/9/2019,flower,24,14:00,16:00,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,14:25,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
806,5/9/2019,flower,24,14:00,16:00,34.78133,-115.66357,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,shrub,6-Apr,14:30,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
807,5/9/2019,flower,24,14:00,16:00,34.78134,-115.66358,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,shrub,12-Jul,14:32,1,2,34.78303,-115.66309,34.77863,-115.66402,Rattlesnake in way coordinates about 5 meters east of actual location
808,5/9/2019,flower,24,14:00,16:00,34.78134,-115.66358,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,shrub,12-Jul,14:32,1,2,34.78303,-115.66309,34.77863,-115.66402,Rattlesnake in way coordinates about 5 meters east of actual location
809,5/9/2019,flower,24,14:00,16:00,34.78128,-115.66351,Apodiformes,Trochilidae,Hummingbird,nectarivore,Flying,Active movement,air,no photo,14:34,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
810,5/9/2019,flower,24,14:00,16:00,,,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Preening,Cleaning,shrub,28.31,14:55,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
811,5/9/2019,flower,24,14:00,16:00,,,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Preening,Cleaning,shrub,28.31,14:55,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
812,5/9/2019,flower,24,14:00,16:00,,,Passeriformes,Troglodytidae,Canyon Wren,,Singing,Vocalization,no visual,no photo,15:05,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
813,5/9/2019,flower,24,14:00,16:00,,,Passeriformes,Tyrannidae,Ash.throated Flycatcher,insectivore,Calling,Vocalization,no visual,no photo,15:09,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
814,5/9/2019,flower,24,14:00,16:00,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,15:13,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
815,5/9/2019,flower,24,14:00,16:00,,,Passeriformes,Fringillidae,House Finch,,Singing,Vocalization,no visual,no photo,15:19,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
816,5/9/2019,flower,24,14:00,16:00,34.78193,-115.66363,Apodiformes,Trochilidae,Costa's Hummingbird,nectarivore,Sitting on Plant,Inactive,shrub,32.102,15:19,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
817,5/9/2019,flower,24,14:00,16:00,,,Passeriformes,Polioptilidae,Black.tailed Gnatcatcher,,Calling,Vocalization,no visual,no photo,15:42,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
818,5/9/2019,flower,24,14:00,16:00,,,Passeriformes,Cardinalidae,Western Tanager,,Singing,Vocalization,no visual,no photo,15:55,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
819,5/9/2019,flower,24,14:00,16:00,,,Apodiformes,Apodidae,White.throated Swift,,Calling,Vocalization,air,no photo,15:19,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
820,5/9/2019,flower,24,14:00,16:00,,,Apodiformes,Apodidae,White.throated Swift,,Calling,Vocalization,air,no photo,15:19,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
821.2,5/9/2019,flower,23,12:00,14:00,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,12:41,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
838,5/9/2019,flower,23,12:00,14:00,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,12:41,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
821,5/10/2019,flower,25,12:10,14:10,34.78218,-115.66239,Passeriformes,Hirundinidae,Violet.green Swallow,,Calling,Vocalization,air,no photo,12:15,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
822,5/10/2019,flower,25,12:10,14:10,,,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Calling,Vocalization,no visual,no photo,12:19,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
823,5/10/2019,flower,25,12:10,14:10,,,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Calling,Vocalization,no visual,no photo,12:19,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
824,5/10/2019,flower,25,12:10,14:10,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,12:33,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
825,5/10/2019,flower,25,12:10,14:10,,,Columbiformes,Columbidae,Mourning Dove,,Singing,Vocalization,no visual,no photo,12:36,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
826,5/10/2019,flower,25,12:10,14:10,34.78184,-115.66248,Passeriformes,Ptiliogonatidae,Phainopepla,,Sitting on Plant,Inactive,shrub,14.16,12:40,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
827,5/10/2019,flower,25,12:10,14:10,,,Passeriformes,Troglodytidae,Cactus Wren,,Singing,Vocalization,no visual,no photo,12:40,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
828,5/10/2019,flower,25,12:10,14:10,34.78116,-115.66264,Passeriformes,Mimidae,Northern Mockingbird,,Singing,Vocalization,cactus canopy,17.28,12:47,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
829,5/10/2019,flower,25,12:10,14:10,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,12:47,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
830,5/10/2019,flower,25,12:10,14:10,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,12:47,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
831,5/10/2019,flower,25,12:10,14:10,,,Passeriformes,Troglodytidae,Canyon Wren,,Singing,Vocalization,no visual,no photo,12:52,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
832,5/10/2019,flower,25,12:10,14:10,34.78178,-115.66241,Passeriformes,Tyrannidae,Say's Phoebe,,Sitting on Plant,Inactive,shrub,29.37,13:06,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
833,5/10/2019,flower,25,12:10,14:10,34.78176,-115.66241,Passeriformes,Passerellidae,Black.throated Sparrow,,Standing on Ground,Inactive,cactus understory,no photo,13:06,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
834,5/10/2019,flower,25,12:10,14:10,,,Passeriformes,Troglodytidae,Cactus Wren,,Singing,Vocalization,no visual,no photo,13:05,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
835,5/10/2019,flower,25,12:10,14:10,34.78173,-115.66182,Passeriformes,Passerellidae,Black.throated Sparrow,,Foraging,Foraging,cactus canopy,51.69,13:10,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
836,5/10/2019,flower,25,12:10,14:10,34.78173,-115.66182,Passeriformes,Passerellidae,Black.throated Sparrow,,Foraging,Foraging,cactus canopy,51.69,13:10,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
837,5/10/2019,flower,25,12:10,14:10,,,Columbiformes,Columbidae,Mourning Dove,,Standing on Ground,Inactive,rock,38.5,13:12,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
839,5/10/2019,flower,25,12:10,14:10,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,13:38,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
840,5/10/2019,flower,25,12:10,14:10,,,Apodiformes,Trochilidae,Costa's Hummingbird,nectarivore,Singing,Vocalization,no visual,no photo,13:43,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
841,5/10/2019,flower,25,12:10,14:10,34.78004,-115.66315,Passeriformes,Tyrannidae,Western Wood.Pewee,insectivore,Flying,Active movement,cactus canopy,71.163,13:47,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
842,5/10/2019,flower,25,12:10,14:10,34.7788,-115.66298,Passeriformes,Tyrannidae,Western Wood.Pewee,insectivore,Flying,Active movement,air,no photo,13:59,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
843,5/10/2019,flower,25,12:10,14:10,34.7788,-115.66298,Passeriformes,Tyrannidae,Western Wood.Pewee,insectivore,Flying,Active movement,air,no photo,13:59,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
844,5/10/2019,flower,25,12:10,14:10,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,14:00,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
845,5/10/2019,flower,26,14:10,16:10,,,Passeriformes,Troglodytidae,Canyon Wren,,Singing,Vocalization,no visual,no photo,14:10,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
846,5/10/2019,flower,26,14:10,16:10,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Calling,Vocalization,no visual,no photo,14:10,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
847,5/10/2019,flower,26,14:10,16:10,34.77895,-115.66429,Passeriformes,Passerellidae,Black.throated Sparrow,,Foraging,Foraging,shrub,164.205,14:17,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
848,5/10/2019,flower,26,14:10,16:10,34.77895,-115.66429,Passeriformes,Passerellidae,Black.throated Sparrow,,Foraging,Foraging,shrub,164.205,14:17,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
849,5/10/2019,flower,26,14:10,16:10,34.77908,-115.66402,Apodiformes,Trochilidae,Hummingbird,nectarivore,Flying,Active movement,air,no photo,14:20,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
850,5/10/2019,flower,26,14:10,16:10,,,Passeriformes,Mimidae,Northern Mockingbird,,Flying,Active movement,air,no photo,14:35,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
851,5/10/2019,flower,26,14:10,16:10,34.7794,-115.664,Passeriformes,Passerellidae,Black.throated Sparrow,,Sparring,Terriotial or mating behavior,shrub,no photo,14:39,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
852,5/10/2019,flower,26,14:10,16:10,34.7794,-115.664,Passeriformes,Passerellidae,Black.throated Sparrow,,Sparring,Terriotial or mating behavior,shrub,no photo,14:39,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
853,5/10/2019,flower,26,14:10,16:10,34.78094,-115.66364,Passeriformes,Passerellidae,Black.throated Sparrow,,Flying,Active movement,shrub,223,14:35,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
854,5/10/2019,flower,26,14:10,16:10,34.78094,-115.66364,Passeriformes,Passerellidae,Black.throated Sparrow,,Flying,Active movement,shrub,223,14:35,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
855,5/10/2019,flower,26,14:10,16:10,34.78094,-115.66364,Passeriformes,Passerellidae,Black.throated Sparrow,,Flying,Active movement,shrub,223,14:35,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
856,5/10/2019,flower,26,14:10,16:10,34.78094,-115.66364,Passeriformes,Passerellidae,Black.throated Sparrow,,Flying,Active movement,shrub,223,14:35,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
857,5/10/2019,flower,26,14:10,16:10,34.78094,-115.66364,Passeriformes,Passerellidae,Black.throated Sparrow,,Flying,Active movement,shrub,223,14:35,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
858,5/10/2019,flower,26,14:10,16:10,,,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Calling,Vocalization,no visual,no photo,14:55,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
859,5/10/2019,flower,26,14:10,16:10,,,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Calling,Vocalization,no visual,no photo,14:55,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
860,5/10/2019,flower,26,14:10,16:10,,,Passeriformes,Troglodytidae,Canyon Wren,,Singing,Vocalization,no visual,no photo,14:55,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
861,5/10/2019,flower,26,14:10,16:10,34.78104,-115.6635,Passeriformes,Passerellidae,Black.throated Sparrow,,Standing on Ground,Inactive,gravel,no photo,14:57,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
862,5/10/2019,flower,26,14:10,16:10,34.7812,-115.66363,Passeriformes,Passerellidae,Black.throated Sparrow,,Sitting on Plant,Inactive,gravel,227.229,15:01,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
863,5/10/2019,flower,26,14:10,16:10,34.78196,-115.66363,Passeriformes,Parulidae,Nashville Warbler,,Calling,Vocalization,shrub,230.255,15:24,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
864,5/10/2019,flower,26,14:10,16:10,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,15:29,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
865,5/10/2019,flower,26,14:10,16:10,,,Passeriformes,Passerellidae,Black.throated Sparrow,,Singing,Vocalization,no visual,no photo,15:39,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
866,5/10/2019,flower,26,14:10,16:10,,,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Calling,Vocalization,no visual,no photo,15:42,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
867,5/10/2019,flower,26,14:10,16:10,34.78259,-115.66328,Apodiformes,Trochilidae,Hummingbird,nectarivore,Flying,Active movement,air,no photo,15:50,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
868,5/10/2019,flower,26,14:10,16:10,,,Passeriformes,Tyrannidae,Ash.throated Flycatcher,insectivore,Calling,Vocalization,no visual,no photo,15:52,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
869,5/10/2019,flower,26,14:10,16:10,34.78309,-115.66299,Passeriformes,Passerellidae,Black.throated Sparrow,,Walking,Active movement,gravel,no photo,15:58,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
870,5/10/2019,flower,26,14:10,16:10,,,Galliformes,Odontiphoridae,Gambel's Quail,,Calling,Vocalization,no visual,no photo,16:01,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
871,5/10/2019,flower,26,14:10,16:10,34.78296,-115.66313,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,,Singing,Vocalization,shrub,no photo,16:07,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
872,5/10/2019,flower,26,14:10,16:10,,,Passeriformes,Troglodytidae,Canyon Wren,,Singing,Vocalization,no visual,no photo,16:08,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
